issue_id,tool,rule,category,severity,path,line,line_text,message,reported_commit,reported_committer,dataset_phase,module,scope,provenance,provenance_evidence,present_at_intermediate_head_cb19910,present_at_final_validation_head,disposition
44ef4b0c0485d7bb1419fcfacfe36496,PMD,PMD_category_java_multithreading_UseConcurrentHashMap,Performance,High,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/packets/PacketEventsPaperBlockInfoResolver.java,55,"        Map<Integer, Boolean> tileEntity = new HashMap<>(111000);","If you run in Java5 or newer and have concurrent access, you should use the ConcurrentHashMap implementation",,,initial,Paper platform,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 55,yes,yes,remaining; reproduced against authoritative upstream baseline
d73a39d37eceef98c9788660bfc27f22,PMD,PMD_category_java_design_SingularField,BestPractice,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/players/NettyData.java,202,"    private volatile boolean evictPendingPostSpawnTasksOnNextPacket; private static final VarHandle EVICT_PENDING_POST_SPAWN_TASKS_ON_NEXT_PACKET_HANDLE = VarHandler.get(NettyData.class, ""evictPendingPostSpawnTasksOnNextPacket"", boolean.class);",Perhaps 'evictPendingPostSpawnTasksOnNextPacket' could be replaced by a local variable.,769c13db81debbb272eb9191b721d066f6892e05,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 202,yes,yes,remaining; reproduced against authoritative upstream baseline
55ee6ea9dba75438022ff97a231c8a34,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/engine/AsyncEngine.java,192,        if (threads < 1) threads = 1;,Avoid using Literals in Conditional Statements,,,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 131,no,no,incidentally solved while preserving package behavior
cc44005eb22c0775d606d4334b86112e,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/PackedEntityTransitionQueue.java,206,"            if (count >= 2) consumer.accept(t2, e2, worldEpoch);",Avoid using Literals in Conditional Statements,3d8686e1ae953dc1ebfdffcad1c40bd675bc4c49,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 206,yes,yes,remaining; reproduced against authoritative upstream baseline
af539599950ad1cf1d8f880679b9d9d1,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/PackedBlockTransitionQueue.java,276,            if (count >= 4) {,Avoid using Literals in Conditional Statements,4013fe7b64d32df33ecfe22db3b66ee0aa09397a,P2wn,initial,Core,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
4cd715e67cf0e9c36a70bbafe7415661,PMD,PMD_category_java_design_NPathComplexity,Complexity,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/view/controller/PacketEntityViewControllerTest.java,161,    private static Object defaultValue(Class<?> returnType) {,"The method 'defaultValue(Class)' has an NPath complexity of 256, current threshold is 200",e91dc4647d53e2f24ee26a956fdc91e9a3b09135,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 161,yes,yes,remaining; reproduced against authoritative upstream baseline
fadf99173c6a65f3ee550d7bf8d1cfaf,PMD,PMD_category_java_errorprone_TestClassWithoutTestCases,ErrorProne,High,core/src/test/java/games/cubi/raycastedantiesp/core/players/ClientStateResetterTest.java,243,    private static final class TestEntity extends NettyEntity<Clearable> {,"The class 'TestEntity' might be a test class, but it contains no test cases.",59c433bfd4e8c61cc7aed7fca90782529b7e24d8,P2wn,initial,Core,Tests,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
7b1ff42f2bbf5d7c7041eebc0eb229a0,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/engine/AsyncEngine.java,214,"            Logger.warning(""RaycastedAntiESP is still ticking from the last tick! Skipping this tick to avoid concurrent modification issues.""",Logger calls should be surrounded by log level guards.,,,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 155,no,no,incidentally solved while preserving package behavior
fa4a59cc8a378da95655ab58e807ba9d,PMD,PMD_category_java_multithreading_AvoidSynchronizedAtMethodLevel,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/EntityTransitionRetryQueue.java,81,    synchronized boolean hasPending(UUID viewerUUID) {,Use block level rather than method level synchronization,3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
6c2adbc31d8118404afc23a28084de6a,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/bStats/MetricsCollector.java,125,"        if (playerCount <= 15) return ""11-15"";",Avoid using Literals in Conditional Statements,e55b685ce28bcfc1638e9d6462679e2cb17f50ec,Cubicake,initial,Paper platform,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 125,yes,yes,remaining; reproduced against authoritative upstream baseline
bff37ff4551a771cc923ee89e3cb5bb2,PMD,PMD_category_java_errorprone_AvoidDuplicateLiterals,ErrorProne,Warning,platform-paper/src/test/java/games/cubi/raycastedantiesp/paper/bStats/MetricsCollectorTest.java,47,"                Map.entry(501, ""501-1000""),","The String literal ""501-1000"" appears 4 times in this file; the first occurrence is on line 47",e4b488eb69b1e37f77c994753fbb93134da25d35,Cubicake,initial,Paper platform,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 47,yes,yes,remaining; reproduced against authoritative upstream baseline
eb5739cf4812dc36fed24893940b818e,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/engine/AsyncEngine.java,242,            if (threads == 1) {,Avoid using Literals in Conditional Statements,,,initial,Core,Production code,UPSTREAM,PMD 6.55 reproduces the same `threads == 1` literal conditional in the authoritative upstream method,no,no,incidentally solved while preserving package behavior
8e116da321a52fd5aba23edb9d168505,PMD,PMD_category_java_performance_RedundantFieldInitializer,Performance,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/engine/TimingStats.java,20,    private int completedTicks = 0;,Avoid using redundant field initializer for 'completedTicks',090b96ac81dd5e42ea3959a6e94166acdd73bb94,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 20,yes,yes,remaining; reproduced against authoritative upstream baseline
a7024ccf69f8609e55038b3b591c9be3,PMD,PMD_category_java_multithreading_UseConcurrentHashMap,Performance,High,core/src/test/java/games/cubi/raycastedantiesp/core/view/controller/PacketEntityViewControllerTest.java,91,"        Map<UUID, TrackedEntity<?>> entitiesByUUID = new HashMap<>();","If you run in Java5 or newer and have concurrent access, you should use the ConcurrentHashMap implementation",e91dc4647d53e2f24ee26a956fdc91e9a3b09135,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 91,yes,yes,remaining; reproduced against authoritative upstream baseline
74d315d4904337c1be522d2ef3d62a31,PMD,PMD_category_java_design_ExcessiveParameterList,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsBlockViewController.java,339,"    private void processTileEntityOperationSafely(UUID viewerUUID, User viewer, BlockView blockView,",Avoid long parameter lists.,4013fe7b64d32df33ecfe22db3b66ee0aa09397a,P2wn,initial,PacketEvents,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
3102133aa268ec87740a352a3c347529,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsBlockViewController.java,392,"                    Logger.warning(""Block transition retry queue reached its per-viewer limit and rejected its newest """,Logger calls should be surrounded by log level guards.,72489966f5c45261e61538c8725c955750fd188b,P2wn,initial,PacketEvents,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
9902b4016cb9e54d4456e3736ae3ec57,PMD,PMD_category_java_multithreading_UseConcurrentHashMap,Performance,High,core/src/test/java/games/cubi/raycastedantiesp/core/players/ClientStateResetterTest.java,142,"        Map<UUID, TrackedEntity<?>> entitiesByUUID = new HashMap<>();","If you run in Java5 or newer and have concurrent access, you should use the ConcurrentHashMap implementation",59c433bfd4e8c61cc7aed7fca90782529b7e24d8,P2wn,initial,Core,Tests,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
b13bf1051058704e3ddb4455ace02dc9,PMD,PMD_category_java_errorprone_AvoidCatchingThrowable,ErrorProne,High,core/src/test/java/games/cubi/raycastedantiesp/core/utils/InvasivelyLinkedSWMRListTest.java,36,            } catch (Throwable throwable) {,A catch statement should never catch throwable since it includes errors.,3f212e8766054414324cfca9ebbdd1b1af2e5ce6,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 36,yes,yes,remaining; reproduced against authoritative upstream baseline
218eea8a4a5eda3f498862dfdc4e1c5,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/engine/AsyncEngine.java,325,"                            Logger.warning(""Tick completed in "" + (elapsedNanos / 1_000_000.0) + "" ms. If you see this warning frequently, consider reducing the raycasting load by adjusting the configuration."", 5, AsyncEngine.class);",Logger calls should be surrounded by log level guards.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,PIECLOAK,Logging call was moved into PieCloak-created `completeTick` flow; PMD 6.55 violation is attributable to that refactor,no,no,fixed by package 10 remediation
53cd7a42e0fb2aaa41dce7b8bf2c7c4c,PMD,PMD_category_java_multithreading_DoNotUseThreads,Compatibility,High,core/src/test/java/games/cubi/raycastedantiesp/core/players/PlayerLocatableConcurrencyTest.java,33,        ExecutorService executor = Executors.newFixedThreadPool(6);,"To be compliant to J2EE, a webapp should not use any thread.",853fa1531acbbb1458f776bbe2dc637fd0d40b7c,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 33,yes,yes,remaining; reproduced against authoritative upstream baseline
856a5e68b9338dd30e1d1c9aea7c38d6,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/config/PaperEntityTypeExclusionResolver.java,42,"                warn(""cannot exclude player entity type '"" + configuredName + ""'"");",Logger calls should be surrounded by log level guards.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Paper platform,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 50,yes,yes,remaining; reproduced against authoritative upstream baseline
1942696b83a5c019324ec0889f5ea353,PMD,PMD_category_java_multithreading_AvoidSynchronizedAtMethodLevel,Performance,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/ViewRegistry.java,13,"    public static synchronized void initialise(BlockView.Factory blockFactory, EntityView.Factory entityFactory,",Use block level rather than method level synchronization,fea86e17bde44990ed42c7515648f9dddc988118,P2wn,initial,Core,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
91b0ee78dd4794f734399002a445bbf0,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/view/controller/PacketEntityViewControllerTest.java,137,"                        yield method.getName().equals(""recordDirectVisibility"") ? current : null;",Assigning an Object to null is a code smell.  Consider refactoring.,e91dc4647d53e2f24ee26a956fdc91e9a3b09135,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 137,yes,yes,remaining; reproduced against authoritative upstream baseline
2d38b0a6f6c1de7b5b02f40a160d0ba1,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/bStats/MetricsCollector.java,123,"        if (playerCount <= 6) return ""4-6"";",Avoid using Literals in Conditional Statements,e55b685ce28bcfc1638e9d6462679e2cb17f50ec,Cubicake,initial,Paper platform,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 123,yes,yes,remaining; reproduced against authoritative upstream baseline
7ea097c23f96f458010db4498890b148,PMD,PMD_category_java_errorprone_AvoidFieldNameMatchingMethodName,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/tracked/NettyTileEntity.java,14,    private char blockID;,Field blockID has the same name as a method,7fccdb6e53b3deba00a3f81dfd61647780540bd1,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 14,yes,yes,remaining; reproduced against authoritative upstream baseline
4c6edbba6dfd40c1f6d826817e1dd6af,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/PackedBlockTransitionQueue.java,279,            if (count >= 5) {,Avoid using Literals in Conditional Statements,4013fe7b64d32df33ecfe22db3b66ee0aa09397a,P2wn,initial,Core,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
a5402476e91d3074e21748b3be7240f8,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/bStats/MetricsCollector.java,130,"        if (playerCount <= 200) return ""101-200"";",Avoid using Literals in Conditional Statements,e55b685ce28bcfc1638e9d6462679e2cb17f50ec,Cubicake,initial,Paper platform,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 130,yes,yes,remaining; reproduced against authoritative upstream baseline
ad42edca147b7b5255fadcd048de3b73,PMD,PMD_category_java_errorprone_UseProperClassLoader,ErrorProne,High,packetevents/src/test/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/BlockTransitionRetryQueueTest.java,136,"                TrackedTileEntity.class.getClassLoader(),","In J2EE, getClassLoader() might not work as expected.  Use Thread.currentThread().getContextClassLoader() instead.",4013fe7b64d32df33ecfe22db3b66ee0aa09397a,P2wn,initial,PacketEvents,Tests,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
768b4b087647ae4abeb515d00c5fff4d,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/config/raycast/RaycastConfig.java,60,"            Logger.warning(path + "".hide-on-spawn-distance must be between 0 and "" + Short.MAX_VALUE + "" but was "" + hideOnSpawnDistance +"". Defaulting to 32."", 4, RaycastConfig.class);",Logger calls should be surrounded by log level guards.,9fc793b761dc047ea68f087a8219d8d363db36ea,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 60,yes,yes,remaining; reproduced against authoritative upstream baseline
e1992b6832b78e97d6dc8fd52295d2dc,PMD,PMD_category_java_multithreading_DoNotUseThreads,Compatibility,High,core/src/test/java/games/cubi/raycastedantiesp/core/players/PlayerLocatableConcurrencyTest.java,54,            executor.shutdownNow();,"To be compliant to J2EE, a webapp should not use any thread.",853fa1531acbbb1458f776bbe2dc637fd0d40b7c,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 54,yes,yes,remaining; reproduced against authoritative upstream baseline
95b475f3dfb4890651ea5f6b2e41c5e4,PMD,PMD_category_java_bestpractices_UnusedPrivateField,BestPractice,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/tracked/NettyEntity.java,37,"    private volatile double z; private static final VarHandle Z = VarHandler.get(NettyEntity.class, ""z"", double.class);",Avoid unused private fields such as 'z'.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 37,yes,yes,remaining; reproduced against authoritative upstream baseline
8e2cb61a13502865981ba2c1e1f66677,PMD,PMD_category_java_multithreading_AvoidSynchronizedAtMethodLevel,Performance,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/engine/TimingStats.java,56,"    synchronized String recordCompleted(TickTimingSnapshot snapshot, long nowNanos) {",Use block level rather than method level synchronization,090b96ac81dd5e42ea3959a6e94166acdd73bb94,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 56,yes,yes,remaining; reproduced against authoritative upstream baseline
2a8e0905605b18694ec54ec52ce7032b,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,platform-paper/src/test/java/games/cubi/raycastedantiesp/paper/packets/ControllerOwnershipTest.java,64,        Holder.primary = null;,Assigning an Object to null is a code smell.  Consider refactoring.,16b9d4ffe865ac4204f06e5e02b10bead4b1db2b,P2wn,initial,Paper platform,Tests,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
aa9e22edaa95811f8341e8fdba2f1bd4,PMD,PMD_category_java_errorprone_AvoidDuplicateLiterals,ErrorProne,Warning,platform-paper/src/test/java/games/cubi/raycastedantiesp/paper/UpdateCheckerTest.java,40,"        assertEquals(version(""17.41.264""), selected.coreVersion());","The String literal ""17.41.264"" appears 12 times in this file; the first occurrence is on line 40",e47f78808649237829dade2efc03020e0e7d2aad,Cubicake,initial,Paper platform,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 40,yes,yes,remaining; reproduced against authoritative upstream baseline
6adf4d82fc06ec42abf5544ee8e590b0,PMD,PMD_category_java_errorprone_AvoidFieldNameMatchingMethodName,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/tracked/NettyEntity.java,28,"    private final int entityID; // Note that, while rare, entity ids will be negative once the entity id counter overflows.",Field entityID has the same name as a method,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 28,yes,yes,remaining; reproduced against authoritative upstream baseline
4948aaf78ae42294cd9be5f433bb2e03,PMD,PMD_category_java_errorprone_TestClassWithoutTestCases,ErrorProne,High,core/src/test/java/games/cubi/raycastedantiesp/core/view/controller/PacketEntityViewControllerTest.java,262,    private static final class TestEntity extends NettyEntity<Clearable> {,"The class 'TestEntity' might be a test class, but it contains no test cases.",e91dc4647d53e2f24ee26a956fdc91e9a3b09135,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 262,yes,yes,remaining; reproduced against authoritative upstream baseline
487defbb7cd1e98828e56bf00299e7f5,PMD,PMD_category_java_design_NPathComplexity,Complexity,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/engine/AsyncEngine.java,398,"    private void processTickForPlayers(List<PlayerData> playerDataList, EntityConfig entityConfig, PlayerConfig playerConfig, TileEntityConfig tileEntityConfig,","The method 'processTickForPlayers(List, EntityConfig, PlayerConfig, TileEntityConfig, boolean, int, TickTimingBatch)' has an NPath complexity of 649, current threshold is 200",,,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule at upstream line 332; metric/message changed but upstream also violates,no,no,incidentally solved while preserving package behavior
8ea6e5ae99681ef877d3ba8bf72a7c2f,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/config/PaperEntityTypeExclusionResolver.java,32,"                warn(""contains invalid resource name '"" + configuredName + ""'"");",Logger calls should be surrounded by log level guards.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Paper platform,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 39,yes,yes,remaining; reproduced against authoritative upstream baseline
8662d1f0c0bfde5e2b7f3c1b3d295405,PMD,PMD_category_java_errorprone_AvoidFieldNameMatchingMethodName,ErrorProne,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/EntityTransitionWork.java,28,    private final int worldEpoch;,Field worldEpoch has the same name as a method,3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
138732542b368f8f7662d3ad07ad9c99,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/PackedBlockTransitionQueue.java,209,            e2 = null;,Assigning an Object to null is a code smell.  Consider refactoring.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 140,yes,yes,remaining; reproduced against authoritative upstream baseline
9ef8fc7b13321b425d76135ea8fac120,Lizard,Lizard_parameter-count-medium,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,522,"    static void applyTeleport(NettyEntity<?> entity, double x, double y, double z, float yaw, float pitch,",Method ClientTransitionAction::applyTeleport has 10 parameters (limit is 8),18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,same symbol upstream params=10 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
e908ed43761c069a5f1017ef6fcdd5a9,Lizard,Lizard_ccn-medium,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,858,"    private void replayBypassedEntityRelationships(User viewer, PlayerData playerData, int entityID) {",Method ClientTransitionAction::replayBypassedEntityRelationships has a cyclomatic complexity of 9 (limit is 8),18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,same symbol upstream ccn=9 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
75a30b98f2754054fa32cf29ade15f74,Lizard,Lizard_parameter-count-medium,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,528,"    static void applyPositionSync(NettyEntity<?> entity, double x, double y, double z, float yaw, float pitch,",Method ClientTransitionAction::applyPositionSync has 10 parameters (limit is 8),18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,same symbol upstream params=10 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
49d12685c756f923caef4e88c4cba2c4,Lizard,Lizard_ccn-medium,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,177,"    private void revealBypassedView(PlayerData playerData, EntityView<?> view, int currentTick, int worldEpoch) {",Method ClientTransitionAction::revealBypassedView has a cyclomatic complexity of 9 (limit is 8),ff60ecef26c205766cac2bc676b16a6408e3fc2b,OpenAI Agent,initial,PacketEvents,Production code,PIECLOAK,symbol absent upstream,no,no,fixed by package 10 remediation
fd8f521ebec41f675876935015ccabaf,Lizard,Lizard_ccn-medium,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,733,    private void processEntityWorkSafely(,Method ClientTransitionAction::processEntityWorkSafely has a cyclomatic complexity of 11 (limit is 8),3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Production code,PIECLOAK,symbol absent upstream,no,no,fixed by package 10 remediation
9cf90cbc4ff2313e4b49375b665f0d3d,Lizard,Lizard_file-nloc-medium,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,1,/*,File packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java has 977 non-comment lines of code,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,same file upstream NCSS=783,yes,yes,remaining; reproduced against authoritative upstream baseline
a06595e0a06f643a17eea8d9516a48c4,Lizard,Lizard_ccn-medium,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,667,    private @Nullable EntityTransitionWork<PacketWrapper<?>> createEntityTransitionWork(,Method ClientTransitionAction::createEntityTransitionWork has a cyclomatic complexity of 12 (limit is 8),3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Production code,PIECLOAK,symbol absent upstream,no,no,fixed by package 10 remediation
e5be275a338ff0002d392628902c7aeb,Lizard,Lizard_ccn-medium,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,896,"    private @Nullable WrapperPlayServerAttachEntity[] buildLeashPackets(PacketEventsEntity entity, PlayerData playerData, int entityBeingShownID) {",Method ClientTransitionAction::buildLeashPackets has a cyclomatic complexity of 14 (limit is 8),18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,same symbol upstream ccn=14 > 8,no,no,incidentally solved while preserving package behavior
a1dd5f3cbc749f616f51021dc0401a9c,Opengrep,Semgrep_java.lang.security.audit.crypto.weak-random.weak-random,Security,Error,core/src/test/java/games/cubi/raycastedantiesp/core/utils/SortedMTIntSetTest.java,64,"        int[] values = new Random(12345L).ints(241, -120, 121).distinct().toArray();","Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",a21102d04fe5402f766e16031dab504b4d02af97,Cubicake,initial,Core,Tests,UPSTREAM,Identical `Random` test usage exists in the authoritative upstream tree,yes,yes,remaining; reproduced against authoritative upstream baseline
8776b5e0e9216f4852d671a580690f13,Opengrep,Semgrep_java.lang.security.audit.unsafe-reflection.unsafe-reflection,Security,Error,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/FancyCompatibility.java,57,"            Class<?> integrationClass = Class.forName(integrationClassName, true, classLoader);","If an attacker can supply values that the application then uses to determine which class to instantiate or which method to invoke, the potential exists for the attacker to create control flow paths through the application that were not intended by the application developers.",c794b09a91ce4edc06de58f644ca4c48ce3abc62,P2wn,initial,Paper platform,Production code,PIECLOAK,Reflection path is PieCloak-specific compatibility code and is absent from the authoritative upstream tree,no,no,fixed by package 10 remediation
2333191e1751a012dff67d6721c2c32a,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,415,"            Logger.warning(""Received relative move packet for unknown entity, id="" + entityID + "". Queuing retry."", 6, PacketEventsEntityViewController.class);",Logger calls should be surrounded by log level guards.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 337,yes,yes,remaining; reproduced against authoritative upstream baseline
d6df4c72a44e654459cdc5c9b5893a95,PMD,PMD_category_java_errorprone_AvoidDuplicateLiterals,ErrorProne,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,415,"            Logger.warning(""Received relative move packet for unknown entity, id="" + entityID + "". Queuing retry."", 6, PacketEventsEntityViewController.class);","The String literal "". Queuing retry."" appears 8 times in this file; the first occurrence is on line 415",18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule at upstream line 337; metric/message changed but upstream also violates,yes,yes,remaining; reproduced against authoritative upstream baseline
